Id,SalePrice
1712,284257.37682599056
1713,232090.07848185382
1714,215806.06253600997
1715,197436.18642734687
1716,187686.09762686962
1717,168758.03027849586
1718,147699.65865800486
1719,216524.71695076802
1720,242652.24754520273
1721,158389.01826318906
1722,137709.67752998238
1723,148411.32878899205
1724,206133.26899207654
1725,241191.9983427034
1726,198187.69898693133
1727,191111.62604463106
1728,178469.24129877886
1729,164798.33988161237
1730,156607.07904965288
1731,122731.86967529761
1732,120740.71563079311
1733,114773.78075601235
1734,123179.62955992049
1735,131464.60777828578
1736,123980.44337047609
1737,302155.7171444574
1738,192824.34896930715
1739,284983.5518311546
1740,220117.97706511224
1741,188984.03375805405
1742,168568.0838632299
1743,169955.7624534988
1744,270099.4640997734
1745,232410.3383184274
1746,194559.8048399637
1747,197076.03136263907
1748,213373.726600971
1749,171827.11222598745
1750,134343.298858457
1751,235767.67416942766
1752,118513.8864220574
1753,148252.2175262751
1754,195563.2201580642
1755,173709.4949531027
1756,114430.13983111619
1757,119308.64143558042
1758,150879.15246464385
1759,153317.2339145965
1760,167121.2437512982
1761,155849.08515850094
1762,188553.99488131638
1763,173768.2060546785
1764,129005.12391660873
1765,160390.4184969298
1766,167504.76536915055
1767,175579.68728146632
1768,132218.85199897684
1769,163067.58292122127
1770,131192.78936208106
1771,132783.9340920595
1772,126347.4256577093
1773,140276.49201311896
1774,145101.14761484994
1775,128024.98389358561
1776,117960.74465434079
1777,102998.26528876486
1778,126509.33176109448
1779,122845.13554427135
1780,153614.30628080814
1781,134122.45332370565
1782,94515.05678943962
1783,141624.57886705452
1784,99836.12955340999
1785,115987.60875833464
1786,149118.12945239365
1787,153979.51300158634
1788,65242.0397413371
1789,113374.29776875896
1790,88610.66869771163
1791,209569.00645541234
1792,144346.42496790347
1793,152016.5415258052
1794,130124.65030609994
1795,128556.70196530344
1796,132539.81477765404
1797,137027.18620044715
1798,132428.7876730983
1799,95928.16607310527
1800,134229.51041809304
1801,139123.47034229393
1802,146387.73451690853
1803,154300.7130247191
1804,139660.76698754285
1805,142203.90368979514
1806,137502.3655017653
1807,145177.87009773403
1808,117858.13858211013
1809,112027.32159218231
1810,139728.5094065849
1811,83822.27981205986
1812,91970.63471714185
1813,129811.26825123631
1814,89928.93664015409
1815,80715.64796887823
1816,89781.59005292573
1817,116414.44316414002
1818,131548.26911364612
1819,118628.23358783298
1820,71906.63718817131
1821,110193.54911062008
1822,151870.67979866936
1823,63915.07022389377
1824,140511.8857928075
1825,129207.79447621372
1826,122082.57220939468
1827,111467.97071189087
1828,144578.41077771407
1829,131440.10306170426
1830,148829.46928263368
1831,153564.86366637543
1832,126608.30699829452
1833,150129.36554218334
1834,119601.8479247684
1835,164291.874298005
1836,146795.35458837583
1837,114990.7247430936
1838,126601.76093583419
1839,86824.52970838311
1840,155993.9609977105
1841,140717.47801643427
1842,109546.8181605584
1843,144757.5332801838
1844,150738.82328529155
1845,138743.29824846415
1846,153257.72618926098
1847,160478.77685053222
1848,66269.69097921686
1849,106568.73521627915
1850,126629.7465288817
1851,145662.30283605054
1852,142888.75912782727
1853,145475.06656501474
1854,151843.2071442159
1855,162553.09583984813
1856,224601.76481098752
1857,149288.8744649689
1858,151867.3448621228
1859,118718.78092235375
1860,157923.4598886844
1861,118718.78092235375
1862,381942.5246133234
1863,381942.5246133234
1864,381942.5246133234
1865,320401.87352451525
1866,319381.2686447282
1867,251122.19169228568
1868,310446.7744513168
1869,195584.12151457148
1870,205985.8409779189
1871,295745.1000090278
1872,180637.13944438586
1873,223585.11848073592
1874,140693.12528394276
1875,193733.58540465278
1876,203226.2422375197
1877,194427.53230854272
1878,211706.3266273433
1879,130877.19128568671
1880,125308.6366375014
1881,222074.27933841827
1882,245247.20743472714
1883,199945.91148203603
1884,214852.6330395391
1885,246445.17814920394
1886,291642.2335590482
1887,186872.2828822543
1888,245639.5152339476
1889,172008.03962186296
1890,135775.3470580933
1891,147327.64942238308
1892,112594.45064108008
1893,112056.37616670072
1894,128898.57034668504
1895,149349.94073068892
1896,118923.88780703746
1897,122694.12345655514
1898,107694.94758990483
1899,131752.23422842516
1900,119879.0959130755
1901,148586.66444231968
1902,124345.4984371907
1903,195123.3439153019
1904,130861.21979018593
1905,178697.9815346592
1906,149108.0483828278
1907,170544.8718030917
1908,120265.60799077552
1909,152559.44064198734
1910,143299.86168934003
1911,184658.70812694903
1912,286954.32829099376
1913,138660.31269421254
1914,73584.01787766226
1915,307114.14119186293
1916,82111.60862959603
1917,263350.2057921112
1918,127334.44842158233
1919,159415.5263764305
1920,182372.27609202213
1921,370262.5608912683
1922,322759.06676618976
1923,221976.92249176133
1924,212819.13557531187
1925,226452.14224945373
1926,363260.5061260565
1927,121522.91199254926
1928,157315.54062065738
1929,127632.30843908808
1930,146775.39819062673
1931,142276.5794183751
1932,144603.79796018434
1933,169728.39491581416
1934,182517.98686694208
1935,181874.40273613043
1936,181858.51392678794
1937,181686.0003543539
1938,158468.4916150611
1939,297226.9105085257
1940,199365.0546951476
1941,182111.9935076557
1942,190909.14257946456
1943,198474.96351683897
1944,328185.0291261543
1945,358056.5049084533
1946,159487.2833304529
1947,308563.26685324154
1948,175587.00521198576
1949,225079.55416763338
1950,171439.29426946086
1951,257612.16179635594
1952,234959.29444875757
1953,175783.5898634783
1954,201649.18041296976
1955,129028.3421790731
1956,277516.96100278053
1957,160075.15002991396
1958,288694.5664807741
1959,157620.69334510367
1960,126447.13387195687
1961,136407.31472708442
1962,95359.83323629553
1963,98221.97830727552
1964,116910.0107335971
1965,169425.48994343012
1966,145868.9349423726
1967,307277.3616274897
1968,454652.68147898617
1969,387784.5454865484
1970,448898.16073864663
1971,455687.2445965946
1972,361781.1201480557
1973,273814.03097593127
1974,331192.00921712606
1975,462931.1936261037
1976,261794.6382258794
1977,401518.32771468215
1978,447029.9661949238
1979,319247.8309465657
1980,195771.33134340998
1981,323481.68028513424
1982,216820.19604954618
1983,214539.9225034449
1984,173739.5102784087
1985,200399.14790099536
1986,214900.02275777474
1987,186671.63569672426
1988,179373.53320369608
1989,199056.451052832
1990,223316.76007908914
1991,210862.26544018553
1992,210024.1511016923
1993,173472.1996147251
1994,239722.73049964494
1995,183378.01363474183
1996,268469.0974827567
1997,350018.521496781
1998,315844.6672133014
1999,280047.3224836219
2000,314248.8103233598
2001,242305.2248584248
2002,252464.6366866562
2003,250994.4745853962
2004,243872.66646018525
2005,278071.324525089
2006,215912.63951603076
2007,260761.01331411136
2008,196081.6287569774
2009,196066.77444131137
2010,190852.65446231008
2011,147394.41315353155
2012,180535.25991682117
2013,180491.43223787993
2014,193594.9199606069
2015,193365.9100128024
2016,198256.55876412892
2017,209251.41984514176
2018,135534.39495180306
2019,127908.9289590731
2020,118597.41608228936
2021,126074.30814237332
2022,163806.84954468385
2023,166372.06012010743
2024,250397.77111823397
2025,364473.43530097016
2026,186522.730861438
2027,156794.7137049046
2028,158421.61155242994
2029,171728.13815492706
2030,262365.6454859226
2031,247704.59992363633
2032,267805.58448497247
2033,255508.99676440415
2034,161699.0533035032
2035,190222.2740176104
2036,180707.5799184468
2037,180451.22966203655
2038,290786.403774008
2039,202483.5757010867
2040,316651.3357424615
2041,259630.4474547905
2042,211919.6204840332
2043,169775.83368488547
2044,191769.03445261027
2045,171000.69983060833
2046,139126.21165254063
2047,138554.7770154854
2048,134447.91651575614
2049,136229.94741839147
2050,180541.11928320513
2051,111694.39293577602
2052,139107.25175707994
2053,142137.96723928303
2054,95147.46158506142
2055,143718.95313140005
2056,134630.30790881414
2057,130242.60990399076
2058,194948.4639465257
2059,142867.27313917587
2060,172724.7053605622
2061,164206.042443574
2062,133704.11922789886
2063,107333.46727116889
2064,136049.34325461605
2065,117898.07832766874
2066,186143.5502631682
2067,148526.32908797142
2068,135430.2077582898
2069,90937.69121392237
2070,109620.07642385489
2071,94386.93642224853
2072,159116.1997267621
2073,141936.13676563624
2074,167902.9210762511
2075,137283.56687518265
2076,112407.3466265784
2077,135898.37132062713
2078,129335.31454515904
2079,138194.2341444591
2080,121797.21983858397
2081,120407.14538356643
2082,135429.09915321998
2083,141404.92790540963
2084,110458.3020130155
2085,131282.52011266083
2086,119062.68912126127
2087,138136.5627340843
2088,113744.92525109625
2089,91627.07799806556
2090,133701.26659893768
2091,128976.91795573191
2092,139410.54552394705
2093,145314.57118360593
2094,110679.30557882169
2095,157441.56370682624
2096,93872.07594821244
2097,98923.93900195474
2098,150622.62376176097
2099,80686.042208534
2100,91601.33503494742
2101,124096.55719936737
2102,130092.31223053286
2103,106773.84964458802
2104,129883.12650138422
2105,110248.31333449295
2106,97478.58482350993
2107,205976.49707152418
2108,123215.19331829481
2109,121710.362158546
2110,127071.8610636428
2111,146390.23656958994
2112,151136.25553399677
2113,124245.84986769212
2114,112131.63124664979
2115,160984.04948383826
2116,115012.26234089989
2117,154933.5056992703
2118,123570.67152403636
2119,98001.28014134061
2120,129816.61669471706
2121,127620.60902220028
2122,107835.05954436502
2123,102442.57921741284
2124,179504.3852465559
2125,130798.7634324137
2126,158963.14778575776
2127,161994.2595890338
2128,145820.96078274227
2129,99207.32113919778
2130,138341.08013737324
2131,167332.96574605134
2132,125987.77125368906
2133,125803.49614543255
2134,116989.4835432205
2135,110320.86923514263
2136,88170.34913036309
2137,127668.71023430131
2138,134321.68975711995
2139,145830.35317785744
2140,141671.71441854813
2141,152033.05267445795
2142,137092.19679836594
2143,141710.7860070223
2144,119545.91337820982
2145,139497.3054066816
2146,141525.82152322526
2147,161648.87565512955
2148,136326.3768988012
2149,143750.90863939398
2150,203358.84090323598
2151,115596.55296080216
2152,160497.64083982873
2153,152210.57274481413
2154,121772.94443456971
2155,128145.7024777694
2156,266102.84011957643
2157,218214.1818573214
2158,240968.18261448626
2159,215802.80182847942
2160,170475.26704431654
2161,249777.07194367686
2162,330153.95226416306
2163,340483.34169626393
2164,248165.00028986702
2165,173720.39815995074
2166,140452.93450737305
2167,190093.65598058022
2168,207345.90273468004
2169,187881.7800141269
2170,219457.14915323685
2171,141327.51399685413
2172,142950.6227559911
2173,169618.46742716632
2174,247183.34992777105
2175,274892.3524328778
2176,296848.9708035678
2177,252789.66828876396
2178,189951.55598801773
2179,143135.44235804022
2180,238789.38718709233
2181,189887.81628213293
2182,223236.27439289982
2183,202496.69638060927
2184,130597.74044290249
2185,143948.86388624922
2186,144490.71872695495
2187,152254.86952044343
2188,159610.9776105251
2189,177649.63579876587
2190,86383.11331189016
2191,86383.11331189016
2192,81991.38823881488
2193,108610.78270147883
2194,103698.95790350929
2195,128276.90743735053
2196,124869.05077879943
2197,121452.75003134811
2198,152576.44255512787
2199,173438.2375285913
2200,116903.22134683738
2201,149869.75835391707
2202,118829.02097692953
2203,155085.7659986745
2204,162208.57190013712
2205,121811.28738721108
2206,140953.82278497392
2207,177714.83932922987
2208,207375.23531158225
2209,180050.5007846265
2210,140038.6787516503
2211,111081.94235975957
2212,110700.52087272199
2213,119266.12694261436
2214,155425.70360160165
2215,119185.0013254652
2216,182572.40453729822
2217,82781.0105922206
2218,88491.17859579914
2219,92495.11927866652
2220,83980.99692994487
2221,307398.8255949709
2222,247496.98431094806
2223,342974.5944155351
2224,196512.6275441544
2225,138731.4574410978
2226,188368.89555924962
2227,198368.32135880753
2228,301271.01513261447
2229,230836.0297184723
2230,168983.03291339581
2231,196997.69556664157
2232,185948.98145176843
2233,172658.98021063587
2234,259250.51857826323
2235,253021.36727187858
2236,273866.62254290096
2237,354253.5504681771
2238,192755.35152327945
2239,132887.7514633797
2240,182576.0299528171
2241,161141.40759133303
2242,139589.26856569172
2243,152682.8208360361
2244,123044.33255837295
2245,115891.65357045076
2246,130949.82031689289
2247,109510.5633156795
2248,119977.48613319713
2249,125748.12357079834
2250,126924.48249340463
2251,123809.5059796681
2252,166470.01610659502
2253,165766.75200789984
2254,183423.97656830432
2255,182427.0738481866
2256,185149.53988134037
2257,209575.8630476974
2258,169871.0253771345
2259,181937.50207274052
2260,144264.13361643933
2261,170448.1613512217
2262,202724.06585436352
2263,374141.9239626775
2264,460624.7423951627
2265,157381.13502977064
2266,291614.9151990161
2267,437209.3155559118
2268,371701.4512056617
2269,165764.70551007352
2270,177048.07566825877
2271,217873.09208247633
2272,208628.22906726666
2273,170935.19916789996
2274,175292.93740663602
2275,159767.42521365907
2276,185753.22280495282
2277,178230.02220932345
2278,147316.40432357579
2279,133151.53260677165
2280,113650.04374858606
2281,194370.52361307904
2282,193864.87358351244
2283,105249.98250280342
2284,119426.74793227733
2285,141303.57247075473
2286,119299.93211139555
2287,323396.2865438849
2288,303451.6576934535
2289,331085.61911826435
2290,443235.65380601265
2291,329190.0647907507
2292,395232.67712713225
2293,448201.2965170721
2294,451566.06080758886
2295,435964.63258034224
2296,304227.850486681
2297,322763.9987018637
2298,330682.19697162166
2299,377116.1387542946
2300,357388.1712977796
2301,276412.65811360616
2302,230652.38713492185
2303,248438.02371026296
2304,258161.04356825526
2305,189015.53518722553
2306,189015.53518722553
2307,192995.70848003603
2308,235382.8669070494
2309,291572.42327845376
2310,208926.95532119964
2311,189462.94505395967
2312,172389.08011664436
2313,181111.21386839933
2314,178451.1938569906
2315,176747.84306533754
2316,175258.49022035216
2317,184698.70534702865
2318,183600.25432262145
2319,177753.29053233517
2320,188512.48814321164
2321,253287.67014648748
2322,187972.65743155926
2323,162124.00716538742
2324,166882.46434785466
2325,220353.30583692135
2326,168579.89287449463
2327,218645.33970486774
2328,217742.76058170473
2329,181891.04985048078
2330,179085.46921077598
2331,336742.57450034266
2332,468262.2498655973
2333,325478.75972953456
2334,252850.2209140893
2335,314111.70372301573
2336,318678.68596930563
2337,180191.38985365164
2338,247498.41194915224
2339,235828.82750901964
2340,354413.1704442546
2341,219669.56989197872
2342,237592.03860506119
2343,221441.15002000204
2344,229982.47181464985
2345,249367.64748135582
2346,211987.6276997637
2347,201646.60299330467
2348,231840.00821024715
2349,163578.6476741487
2350,281104.0227135634
2351,257959.46763994824
2352,259148.7089980581
2353,251954.98734439482
2354,142571.9665586603
2355,147245.91541197698
2356,147311.63482192002
2357,205927.5316740834
2358,210145.7072458168
2359,142246.99458451808
2360,130928.58243332563
2361,142693.4381912461
2362,272756.38105375343
2363,123510.9067849152
2364,162217.39240762012
2365,214646.6772008824
2366,178972.77827273073
2367,236767.30501847385
2368,217142.50534959586
2369,236128.2812643336
2370,170855.45734475885
2371,171134.57699878878
2372,178315.70790143713
2373,301076.62612189184
2374,320041.97931156773
2375,252756.7868366273
2376,277697.6938600951
2377,343993.368684932
2378,152882.1107237558
2379,208489.28453248463
2380,144467.56327370732
2381,176301.4813780394
2382,177270.11213842875
2383,208492.8467484858
2384,226741.89195082226
2385,152280.11104078422
2386,143920.3185760848
2387,141289.32311921657
2388,101036.94610235278
2389,126130.32668802452
2390,144523.79963430113
2391,136770.17329932805
2392,121804.16818232239
2393,152382.91221790583
2394,146994.7373044122
2395,189468.5937224034
2396,153738.05066406442
2397,185841.2359496949
2398,121882.94199332531
2399,66499.80001518091
2400,66279.80645096734
2401,119111.8558289011
2402,135889.8673693008
2403,142205.04414302696
2404,150838.1593333556
2405,156651.93003030206
2406,132939.59274810678
2407,125503.01594985565
2408,141263.62234833534
2409,139321.20511763892
2410,163961.87834404287
2411,123286.52225507761
2412,151198.310384723
2413,131563.89088620327
2414,130258.41711884421
2415,131010.25504885119
2416,119421.6269026549
2417,139981.27459917785
2418,127046.11732766923
2419,128509.44338204048
2420,120253.91696241919
2421,151273.62503739036
2422,118116.14639803638
2423,99640.22548469175
2424,148607.35833262242
2425,220302.85468742187
2426,140162.67733041436
2427,136246.25145439364
2428,165874.9472391446
2429,120718.32497540576
2430,120009.61584762215
2431,126759.018442286
2432,141049.33874923622
2433,140943.85124736966
2434,134533.3175834981
2435,158428.18673704076
2436,115485.70636665034
2437,118667.4606263563
2438,125200.50384747499
2439,127465.98806670126
2440,132344.70602065508
2441,95397.73346217933
2442,107254.28145403285
2443,117644.47358597367
2444,131963.37927090554
2445,99570.30493654207
2446,134784.3291372954
2447,169288.39730778302
2448,148480.0259559124
2449,110238.58842724845
2450,164793.497511217
2451,131569.3216912357
2452,184345.9018725331
2453,96527.79417098913
2454,112089.56178065212
2455,115738.29062642349
2456,111238.6949459801
2457,121902.47296403376
2458,119703.43462660891
2459,112597.04052493104
2460,150075.18455315114
2461,116233.84608675119
2462,144693.58763131133
2463,110357.37201420401
2464,187798.1112332142
2465,133946.57797505235
2466,122061.07905771302
2467,134260.69143784643
2468,108499.54780257493
2469,110505.16706275399
2470,191743.89015456315
2471,183800.58659145917
2472,176469.1543213177
2473,111140.19340395762
2474,117088.19783609724
2475,220785.27416680547
2476,121346.02763385212
2477,130902.39219816528
2478,171658.04240989857
2479,118480.18017590542
2480,139988.3472347348
2481,134519.46778746162
2482,137700.86646949194
2483,119622.12382242284
2484,123749.93375102068
2485,121511.92018691386
2486,151524.58888746932
2487,209914.30412671572
2488,131591.46665158603
2489,157655.88401006642
2490,146613.2935788459
2491,95750.32304857907
2492,182774.03510642578
2493,136989.83429087052
2494,152725.48858896655
2495,110567.631577339
2496,258058.8443787213
2497,139118.96922295383
2498,115458.34342071463
2499,102010.51010030558
2500,136419.86918919187
2501,117920.13199858325
2502,148905.08498918684
2503,122304.301988152
2504,169540.83203694626
2505,213161.8600726476
2506,268208.7691872155
2507,323909.0721791971
2508,253681.35645151476
2509,225632.4013726397
2510,235777.4221051588
2511,186113.4835181408
2512,220136.80673487642
2513,213157.60790562406
2514,224198.40794601213
2515,144728.71654878513
2516,166608.038829878
2517,134486.89541942152
2518,137920.76031917686
2519,218734.33837073165
2520,200071.1109424908
2521,194711.73376120458
2522,225031.98958366914
2523,132982.5147167852
2524,146243.26509408947
2525,143843.8629336541
2526,143705.1855031608
2527,139012.68412495844
2528,121627.81313164848
2529,132114.43306090904
2530,109806.68701588798
2531,196019.39602213248
2532,224694.0975394099
2533,206674.7443035179
2534,251898.81927367562
2535,306342.90810807794
2536,225803.41034488933
2537,202004.21954555463
2538,176048.58671520953
2539,175475.4273469817
2540,201600.27380010122
2541,175646.2677557257
2542,178560.4813054081
2543,136184.1530712981
2544,126690.13443511713
2545,139423.1267823529
2546,144168.46845853893
2547,145540.27522575436
2548,153821.17351629087
2549,166994.19518378822
2550,386713.3552407352
2551,147257.90680572196
2552,127697.41007484328
2553,86465.4605341124
2554,124948.31574212265
2555,107618.77581269853
2556,94081.22765737168
2557,111597.24476707015
2558,169978.69798025308
2559,125862.75091146368
2560,122917.1277234076
2561,131745.9557298877
2562,118992.3744761986
2563,130733.13984737471
2564,169666.7248639205
2565,125404.5922425947
2566,157223.5508842527
2567,128784.08366737905
2568,174095.79998038418
2569,186530.9959025222
2570,140738.21199805127
2571,202194.63494184497
2572,150809.28489922665
2573,213492.8322806018
2574,293712.3385945193
2575,138698.41425472984
2576,138850.88026048397
2577,156270.68876568988
2578,95865.74416787931
2579,85318.43821422846
2580,135543.35396084498
2581,134429.67058403368
2582,117403.80157517707
2583,242593.56639419007
2584,170918.7166562432
2585,191222.79243368856
2586,188680.5295737267
2587,186060.86467696997
2588,125859.85541605833
2589,143274.15119308155
2590,211435.80202273792
2591,195511.79443962703
2592,230669.92905253463
2593,247646.9935959711
2594,169996.13498363688
2595,242344.22882254655
2596,293178.18789726763
2597,238755.34955675426
2598,269663.10914213926
2599,321736.8511798762
2600,127615.05857882177
2601,166101.0763434787
2602,101488.38474163557
2603,121257.57245126767
2604,92448.1180863365
2605,105000.88447798259
2606,147470.85139636512
2607,176958.70587712567
2608,187075.1557758632
2609,169157.95242454388
2610,110838.49442358251
2611,135175.94274832885
2612,146825.61960263405
2613,136624.69083172045
2614,128456.74180724958
2615,152461.9448418216
2616,128797.014280018
2617,198977.7571640723
2618,189585.91620523116
2619,214263.26554052823
2620,175722.6040081938
2621,184379.35361846356
2622,201818.49440620918
2623,246574.818772132
2624,280035.4134130875
2625,353764.24690504395
2626,167851.25721833372
2627,173536.21737223922
2628,437955.63171442586
2629,483866.80309231376
2630,328727.5837289504
2631,450797.49014400004
2632,439160.3394238276
2633,296328.4416570214
2634,378083.7490742588
2635,149823.3056851539
2636,183230.59043805284
2637,178593.36263701078
2638,246146.84222941715
2639,182198.24233481963
2640,143535.08918573783
2641,111890.20427507133
2642,195155.5317035197
2643,112309.89458281297
2644,139995.72394668357
2645,100100.27027989301
2646,96219.40865532095
2647,105128.81583613677
2648,144288.06770295938
2649,146269.77598775722
2650,137284.14449471407
2651,171315.32091697885
2652,408325.5141590132
2653,265316.25515957095
2654,269920.6410240431
2655,365918.96158966597
2656,283883.4671115446
2657,350808.0845163209
2658,313654.5603909623
2659,323914.42585433024
2660,381102.3488660926
2661,313402.3911024902
2662,325752.19651830633
2663,256146.02224067095
2664,291464.3006001986
2665,314226.836278096
2666,302246.6630526365
2667,174349.55844024871
2668,182898.48314952187
2669,191871.9271860323
2670,283449.25068216975
2671,182898.48314952187
2672,190950.59341571073
2673,199030.21985598182
2674,203800.33109727516
2675,172663.9866648218
2676,192075.77128793852
2677,204272.82767150662
2678,246484.55808846516
2679,269957.7666477909
2680,259052.11419485643
2681,449815.86668527714
2682,331169.1085123714
2683,509050.15903812554
2684,321001.85697436065
2685,328691.60610722913
2686,267025.66907056095
2687,301157.8237912591
2688,237783.27851319822
2689,197677.47983743963
2690,403499.4860216457
2691,198004.42426089934
2692,132367.79302326188
2693,189441.69229296237
2694,143711.03018121552
2695,199856.49451699873
2696,179049.5941954407
2697,204770.98605704977
2698,200013.85624294353
2699,189940.8174823717
2700,181894.49298914408
2701,165751.9309955375
2702,135395.32850055452
2703,145062.2325102309
2704,145230.11010503751
2705,121860.39990904134
2706,119630.39709425782
2707,120858.621349387
2708,123984.98749674058
2709,102364.55900312422
2710,122019.93738930151
2711,278622.9528607284
2712,408070.8958528234
2713,168610.29968087128
2714,154166.1339812848
2715,169244.95430767434
2716,151209.39753337225
2717,171956.55946898746
2718,236768.5892867382
2719,157001.42036502578
2720,161217.49812027684
2721,146719.79639948616
2722,200445.96337002778
2723,150938.19828615343
2724,137102.67699211187
2725,135323.2955166148
2726,137269.78648112278
2727,168448.95487917328
2728,166537.35714606824
2729,154774.96942366497
2730,126755.84621500329
2731,109358.658055766
2732,121433.17500173443
2733,160508.9136403323
